GaitCyclePercent,R_Hip Flexion/Extension,L_Hip Flexion/Extension,R_Hip Add/Abduction,L_Hip Add/Abduction,R_Hip Int/External Rotation,L_Hip Int/External Rotation,R_Knee Flx/Extension,L_Knee Flx/Extension,R_Knee Add/Abduction,L_Knee Add/Abduction,R_Knee Int/External Rotation,L_Knee Int/External Rotation,R_Ankle Dorsi/Plantarflexion,L_Ankle Dorsi/Plantarflexion,R_Ankle Inv/Eversion,L_Ankle Inv/Eversion,R_Ankle Add/Abduction,L_Ankle Add/Abduction,R_Foot Angle,L_Foot Angle,R_Shank Angle,L_Shank Angle,R_Thigh Angle,L_Thigh Angle
25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.957204717857097,8.45066158701915,1.0778830042767629,2.4001290082344435,2.498514031809293,5.66851508556485,-1.5016351741321772,-0.49511464087467066,-4.334717687892669,-6.87425214704206,-4.326624311098783,-1.409852877792986,1.1895136674843456,0.8118834599206523,2.6871821156343536,1.2224573823485938,9.404941692128274,8.908014675473588
26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.575964123521836,8.06439482343868,1.0536270183565615,2.3953915310182783,2.4095548895588665,5.500180643886784,-1.0120540022334603,-0.030589697665916758,-4.329078761303497,-6.86942720622935,-4.039583080694013,-1.0929030466110017,1.0694357479040755,0.6995928721262259,2.076436935048695,0.6416867538221395,8.426200889660237,7.9669007120647075
27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.202777223219633,7.688537235350437,1.039884812988729,2.3850993791967574,2.2804903740009306,5.311166575952885,-0.5272108623404059,0.43797606464002237,-4.3111862624663155,-6.863866940911316,-3.7340329056589567,-0.779419222477035,0.9480503407393057,0.5940543599705398,1.4695434166998511,0.062030010397096144,7.46229961866183,7.04091885754744
28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8422252985355865,7.318713890173661,1.0360553345930028,2.3741048668307894,2.134703134251374,5.1428707260561035,-0.04295281096244923,0.899714654529686,-4.280380492947558,-6.8594834477651,-3.424408858322041,-0.5039338257350287,0.8305515147158822,0.4924174789867941,0.8642626613426672,-0.5087806972357984,6.514534612117813,6.130007805348768
29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.497702880434984,6.956944204990566,1.038963425104768,2.366060522593642,1.9822052794433627,5.002739227212728,0.4418046438806093,1.3536239901506992,-4.240187332820802,-6.8559749316103815,-3.126222860905798,-0.2711839395209289,0.7147643523394632,0.39187127752078016,0.26171408941988383,-1.0727938400734167,5.5863996584251625,5.2371020711218215
30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.168453898038231,6.6134185094835605,1.0506712444981086,2.3636565205704962,1.8333206777635074,4.875794198631197,0.9220822008864048,1.806536720660263,-4.190664516815653,-6.853157846156054,-2.860483427119276,-0.0738070301055591,0.5992261343162179,0.2899360657515991,-0.33685316670713084,-1.6341333383122072,4.6783843264661,4.3576017079713925
31.0,0.0,0.0,0.0,0.0,0.0,0.0,4.857130258031972,6.288997679616335,1.0726742083598453,2.3658210656374785,1.6803917563336983,4.748506836799533,1.4024692365120377,2.2627556095225145,-4.133118826004413,-6.851188094496859,-2.6270958155264807,0.09783641730684112,0.4825741868052221,0.1851485590595874,-0.9367003066328452,-2.2014341665162407,3.7882856517309462,3.4932704538961876
32.0,0.0,0.0,0.0,0.0,0.0,0.0,4.558387481069912,5.981548569554033,1.0977600127946903,2.366611202551826,1.512552202503305,4.606557752643419,1.8901925622857487,2.724835313292246,-4.064301790095957,-6.847772441830916,-2.419055534841891,0.2538720163410462,0.3660281715548753,0.07775589482554,-1.5378875435298356,-2.7761462613536754,2.907083784347049,2.641671808635046
33.0,0.0,0.0,0.0,0.0,0.0,0.0,4.265963319673461,5.692340030974905,1.1229573769423464,2.359634879861571,1.3291467563172006,4.4388573397978055,2.3822563474114338,3.1951807327659307,-3.9881240503334743,-6.840264342249757,-2.2360786382949125,0.40581579931410244,0.2496663354131183,-0.03299448014086423,-2.145076806262281,-3.358946530480083,2.0276930442651744,1.798347371421987
34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9773246971053715,5.425556426101836,1.1458737742957392,2.338397465671869,1.1253911539408497,4.243456043671137,2.877473242614299,3.6769282529195064,-3.907115648926634,-6.826137721455683,-2.0632870612728995,0.5598021501751205,0.12977980887367951,-0.15002340055758515,-2.7600520247103284,-3.9581046710937287,1.1435679991640744,0.9662941735421751
