GaitCyclePercent,R_Hip Flexion/Extension,L_Hip Flexion/Extension,R_Hip Add/Abduction,L_Hip Add/Abduction,R_Hip Int/External Rotation,L_Hip Int/External Rotation,R_Knee Flx/Extension,L_Knee Flx/Extension,R_Knee Add/Abduction,L_Knee Add/Abduction,R_Knee Int/External Rotation,L_Knee Int/External Rotation,R_Ankle Dorsi/Plantarflexion,L_Ankle Dorsi/Plantarflexion,R_Ankle Inv/Eversion,L_Ankle Inv/Eversion,R_Ankle Add/Abduction,L_Ankle Add/Abduction,R_Foot Angle,L_Foot Angle,R_Shank Angle,L_Shank Angle,R_Thigh Angle,L_Thigh Angle
76.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3428681194634096,4.94105274990845,5.483650884624975,6.287619842091007,6.8346053580452715,7.204291829606279,6.513584748203134,7.268831703063446,3.8236720902902555,6.189716013937273,5.10741749430064,3.0155175784864903,9.853017706257976,7.815228969747419,4.832761418063372,2.9492409719189303,2.4136979173941806,3.434508316741723
77.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9602666025194355,5.278133413171951,5.606996074648897,6.103580258903328,6.935667874502906,7.439837518697263,6.481712466432816,7.020971049108235,3.703443480932466,5.921179849464009,5.15417025746624,3.235614868783705,10.305096723645908,7.957416364344852,5.185786329859763,3.2020155410240827,2.123077006667934,3.499594717695098
78.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605221588578574,5.679881476818942,5.704243093462276,5.897774351358989,6.924106816537782,7.548324771888754,6.348034448127295,6.756255740984571,3.622911608986456,5.624268798994028,5.208166225329063,3.4339698190497336,10.60444976671441,8.048958988147156,5.535169710950543,3.496548240805423,1.8745801939017177,3.5839437404299446
79.0,0.0,0.0,0.0,0.0,0.0,0.0,5.245003110959582,6.12908305138121,5.747548538819195,5.665480431872979,6.797339694293963,7.495296480349768,6.158609374778229,6.468346280830919,3.5423844779828597,5.305563899715619,5.237024461991459,3.550787319101412,10.800790718572282,8.064072061339115,5.869324368617613,3.807264901534865,1.6868791910124596,3.6864869296026743
80.0,0.0,0.0,0.0,0.0,0.0,0.0,5.848430502118118,6.597481228684142,5.724960522827239,5.407888684009885,6.583671072021309,7.285496712136629,5.9589514145073945,6.168109370272106,3.4305888281730175,4.964271585236944,5.230091738667511,3.5805500892339834,10.902616287951217,8.000841597302196,6.165260096223293,4.1172057082286235,1.5969704599709444,3.8029714568213735
81.0,0.0,0.0,0.0,0.0,0.0,0.0,6.396423590644723,7.050798385277656,5.651150847608778,5.125551583274204,6.358568068233768,6.953171050910756,5.777861979159616,5.860675246693422,3.2801745170528247,4.606511117210718,5.195120247461025,3.573249236065338,10.91427848390504,7.885127938721702,6.414387158467913,4.4157157826684985,1.610068767133769,3.9224007747628167
82.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875396801351396,7.459562875969758,5.547390028566384,4.835595953659201,6.215797280372449,6.5476808837739044,5.631345868736464,5.548594614207873,3.1061882658096778,4.245428407247822,5.1355817772261805,3.5977604502118825,10.86726478615321,7.705671448902584,6.617917970858482,4.693104919473214,1.6972848188991134,4.039823506415991
83.0,0.0,0.0,0.0,0.0,0.0,0.0,7.281442423421579,7.816261361270064,5.42174837207918,4.5561317420053165,6.200590031619379,6.135888710584187,5.502440955648273,5.240040055813815,2.9142070534369937,3.8944359557944446,5.045227254632852,3.709383676164443,10.767425326972413,7.4929248997039615,6.774731078439809,4.950314535115745,1.8348583094664235,4.140428052777676
84.0,0.0,0.0,0.0,0.0,0.0,0.0,7.597683697032394,8.102549589719535,5.267427227692301,4.290977090193285,6.284396997984549,5.794905161760175,5.3714762040521835,4.967621858742498,2.705038388421085,3.562444444349952,4.914138399339752,3.9268148531409715,10.582794091617487,7.247001623712198,6.896915942191419,5.1434071105704255,2.0006343321808533,4.222726097977265
85.0,0.0,0.0,0.0,0.0,0.0,0.0,7.830885375711064,8.30267115512798,5.074807075579893,4.039239395120222,6.36887304015117,5.592640146017033,5.197186261795423,4.7542104872636965,2.486632778082828,3.25275160113672,4.74148170289808,4.236445964151731,10.305281405171394,6.963200062086672,6.932745941282618,5.302438416741302,2.1721434643711888,4.280851460776328
86.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97084874219775,8.388634994267983,4.839885257985747,3.809305504726396,6.36699689287596,5.546705253882986,4.973854300704337,4.611888207740441,2.303129935095998,2.970433558379321,4.550568271855271,4.601886364089934,9.937262382954984,6.6824398045494195,6.886100205222539,5.405733644819154,2.3292141333051655,4.304414056192778
87.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01357487400766,8.361357718886913,4.57071910479637,3.6074978272608536,6.25005013615511,5.615875888624545,4.716493527554163,4.5249802627163,2.195213353260507,2.7159127361767443,4.394634585246369,4.96412922373403,9.465789813191472,6.38027993482022,6.767788031823337,5.450998311435786,2.4593211788740805,4.290011288658354
88.0,0.0,0.0,0.0,0.0,0.0,0.0,7.944687070015574,8.225331747429927,4.277908895331085,3.4287975186501116,6.027493354115346,5.747383080820533,4.44297470318857,4.452664110395785,2.1666209779254286,2.4790395110968086,4.3407345189641715,5.24553284948074,8.91260507383693,6.049750446703388,6.582245924713711,5.445310703220238,2.546594250326311,4.241590070478015
89.0,0.0,0.0,0.0,0.0,0.0,0.0,7.771877630440119,7.996032208111399,3.980562356476597,3.2606003977968365,5.695649572952905,5.891713665914658,4.142288645026723,4.3558163754246015,2.1931308855701506,2.261562897793943,4.382743971610116,5.391487124827698,8.270018208917225,5.69339642477014,6.3215235406787285,5.390103113518096,2.594889975540673,4.167206006152498
90.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4911317341739485,7.683372098870745,3.7093508385627247,3.0981812091250367,5.2317829345204245,6.01235961893484,3.8419086203716293,4.204757570974936,2.2420267207105766,2.0781870902217157,4.411179793974741,5.407702166784816,7.5633861867591445,5.321047878581083,5.998831584698122,5.29765130545777,2.607222365180704,4.08542898818182
91.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11334096300577,7.3128773037895884,3.5047911639928264,2.9525551972722512,4.645972595083852,6.090720370290157,3.5700434211157623,4.031035615311262,2.286049487902632,1.962657896440442,4.320753227418097,5.330052406769165,6.768682008546794,4.950048815827993,5.634698573786405,5.162712792832776,2.5909675937756247,4.001058311326511
92.0,0.0,0.0,0.0,0.0,0.0,0.0,6.636885377396021,6.908654575270274,3.394417924474565,2.8401676722616442,3.978008747223433,6.104734253691036,3.356062077593953,3.890139592293667,2.3158581988042983,1.991652517709898,4.117931780325311,5.206273485912216,5.909563818450643,4.595119817362059,5.242266289676517,5.002466972852897,2.538356730028515,3.9179119810537926
93.0,0.0,0.0,0.0,0.0,0.0,0.0,6.040398407924375,6.490298091257333,3.363884014257677,2.798875650633991,3.3241534984587564,5.991929323591779,3.213594933680925,3.8140172805427257,2.344553605734577,2.177545756917402,3.8911893376885445,5.075257347151793,5.004856183569818,4.303123010641911,4.765251846006995,4.82720578626107,2.439120286066461,3.8336377436315243
94.0,0.0,0.0,0.0,0.0,0.0,0.0,5.257226343389327,6.093494599312794,3.3600239592393857,2.866778838044791,2.820119401134788,5.721813629985296,3.1238012479957376,3.795658976745029,2.401926323012769,2.397165341029439,3.7527112974307753,4.95845688741278,4.133608142920754,4.088923540515603,4.190534991623597,4.650352991809033,2.2794034592896977,3.742805709587799
95.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285744914018604,5.736762144434731,3.3037516079591196,2.9870634808016283,2.5860255355720283,5.4155269047029115,3.0739250946328003,3.805819899282032,2.455096476492426,2.6310297177771034,3.803303102602808,4.863319811659391,3.3818602356633263,3.9316361336548726,3.5557695803649536,4.4707711650896185,2.0769917724518163,3.64627317968273
96.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2040846522164914,5.384262850080422,3.13708669296044,3.0470015944398305,2.552100225869232,5.356964047497329,3.0915998009761028,3.8442171573755224,2.479008037169712,2.9576509234857054,3.9905543093381075,4.75883396833763,2.875471624205098,3.8474936014883503,2.908690553895727,4.263450284454794,1.874977651001665,3.5375314376839104
97.0,0.0,0.0,0.0,0.0,0.0,0.0,2.176416705587168,5.0267787847313254,2.869504033998042,2.989683880524239,2.6022751495105036,5.610924175652306,3.2057530662715,3.907089691670615,2.431049151736118,3.2591860963617783,4.1243121242054785,4.6734280815059375,2.9102832338352442,3.87987809035691,2.4135097516977666,4.0004775507596655,1.7030389487400632,3.424721738349579
98.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5171108149878036,4.71962452079634,2.5879763368234996,2.8536981131670673,2.7838729444689125,5.896263389002181,3.3914241307225796,3.965139225361268,2.3746618334964875,3.3811575258826143,4.118911136102619,4.639791317534355,3.466095493827522,3.981730549030957,2.278374240285368,3.7233667089036655,1.5680734969206327,3.3382204776965114
99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4970646063881132,4.5247276232872435,2.400914814174121,2.75524697166458,3.0939246117540415,6.004105503429475,3.605134477203643,4.016810980143291,2.428214946410415,3.380128984808934,4.025477822280342,4.588667327588715,4.165810242168103,4.085765895155671,2.4395806531979582,3.4875099967605463,1.4670054890532882,3.2987126654418564
100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7626141800382902,4.441299616788395,2.3638225719910864,2.7273095406880055,3.4646638372173495,5.955825585578603,3.8117429587877907,4.081814605010029,2.58008616614667,3.3701656284634987,3.9612167752014042,4.52212906389072,4.763586315385777,4.178875545165586,2.6512244442461523,3.3158138035180778,1.4027190450833034,3.3070477319787184
