GaitCyclePercent,R_Pelvic Tilt,L_Pelvic Tilt,R_Pelvic Obliquity,L_Pelvic Obliquity,R_Pelvic Rotation,L_Pelvic Rotation,R_Hip Flexion/Extension,L_Hip Flexion/Extension,R_Hip Add/Abduction,L_Hip Add/Abduction,R_Hip Int/External Rotation,L_Hip Int/External Rotation,R_Knee Flx/Extension,L_Knee Flx/Extension,R_Knee Add/Abduction,L_Knee Add/Abduction,R_Knee Int/External Rotation,L_Knee Int/External Rotation,R_Ankle Dorsi/Plantarflexion,L_Ankle Dorsi/Plantarflexion,R_Ankle Inv/Eversion,L_Ankle Inv/Eversion,R_Ankle Add/Abduction,L_Ankle Add/Abduction,R_Foot DF/Plantarflexion,L_Foot DF/Plantarflexion,R_Foot Inv/Eversion,L_Foot Inv/Eversion,R_Foot Int/External Rotation,L_Foot Int/External Rotation
GaitCyclePercent,RPelvisAngleZ,LPelvisAngleZ,RPelvisAngleX,LPelvisAngleX,RPelvisAngleY,LPelvisAngleY,RHipAngleZ,LHipAngleZ,RHipAngleX,LHipAngleX,RHipAngleY,LHipAngleY,RKneeAngleZ,LKneeAngleZ,RKneeAngleX,LKneeAngleX,RKneeAngleY,LKneeAngleY,RAnkleAngleZ,LAnkleAngleZ,RAnkleAngleX,LAnkleAngleX,RAnkleAngleY,LAnkleAngleY,RFootAngleZ,LFootAngleZ,RFootAngleX,LFootAngleX,RFootAngleY,LFootAngleY
0,5.9721987424384,6.02660846963537,2.56888449518394,1.90564503195941,3.70063335199056,4.13679799136772,7.26893372885597,7.43157069190956,3.8354244472624,3.31705357079916,5.40466650642742,6.10461117820664,3.86261941721102,3.33378791953108,3.37407521864543,2.99878701684548,9.39464702646053,9.55819154410353,3.0144706854771,3.21050179438878,4.37458211414187,4.20168487449231,6.22802618057827,5.25844592522184,3.30668865057976,3.75190975745517,3.67888716272999,3.69848404377467,5.56528753893293,5.34092526488067
1,5.94306546167898,6.01563788831437,2.61394185348953,1.92725093109789,3.72371619714012,4.1213970453449,7.20958399390909,7.39916124163451,3.75077010375865,3.2127989546363,5.34021940438511,6.03025790855895,3.68720189590997,3.24260032557909,3.36301451327866,3.00943479210581,9.31977624428843,9.62745750493813,3.04198158637718,3.23980708274626,4.36784759435448,4.2453729288083,6.24502174729268,5.42469419288348,3.18869906849496,3.82311126877424,3.65817642076612,3.71868497597983,5.3476882209087,5.34125282898711
2,5.91468093464569,5.997769387922,2.65771967391682,1.95612486846629,3.72237262665734,4.0756589029297,7.1486187355315,7.3620490972407,3.64790118481715,3.09490830215384,5.27256542987767,5.97205708464123,3.62065834269269,3.2575761928356,3.35218446904018,3.0271683651942,9.22966509109725,9.75142354985098,3.11281837060269,3.22712464387989,4.353832091194,4.28221407413343,6.21782292323964,5.54839820470583,3.09459460131695,3.90105595356555,3.64157738559973,3.71323850545779,5.17329909892796,5.35095488836632
3,5.89530770976683,5.97655172670018,2.69950423205422,1.99012085435411,3.69916919907412,4.00784563872875,7.09708720011692,7.32553127377608,3.54499386679291,2.97993681234466,5.19465211173757,5.92088896597291,3.66146207848813,3.35574707691157,3.35202452531602,3.05294680956768,9.14519571410772,9.9218009113161,3.21593077270696,3.12681269227392,4.31874791355984,4.34170327696273,6.17426120126356,5.60937264183938,3.03092331220509,3.91194598894593,3.61727207419338,3.72506200448148,5.0386523491624,5.3562135247977
4,5.89195889677812,5.95826631249513,2.73686095017815,2.0262257468574,3.6576205286463,3.92746913408149,7.07277757686312,7.30280628210773,3.45821635651068,2.88384681034687,5.10326682799382,5.87267607721198,3.80166676222295,3.52979152520219,3.36342652024706,3.08095691636188,9.09934200533078,10.1226323996985,3.31222481082597,2.92535174148028,4.25385093669732,4.43982016192138,6.1548174608711,5.6152033317863,2.98343475807773,3.78103384964013,3.56699403169431,3.81711250058167,4.94540305325641,5.34317438954239
5,5.90634865477003,5.95022937143555,2.76852853275019,2.06269739093911,3.60068528954668,3.84272704027094,7.09301068894025,7.31119190647853,3.39663098897455,2.81705732356109,5.00680987717752,5.83179146790845,4.03792674240665,3.79346475799628,3.37962032819126,3.10988074282961,9.10440889600222,10.3143988435985,3.35225981418415,2.68098758325143,4.179340429966,4.49079009012016,6.17177648787654,5.57869057892907,2.90889420775907,3.48930877270229,3.49728397035593,3.9378601130354,4.88995151209733,5.29561338460711
6,5.93455383987653,5.95635425246853,2.79651468824914,2.10053082258722,3.53012471986098,3.75810747490538,7.1635905533978,7.36577124174908,3.36254340318664,2.78411585260518,4.9221395256155,5.80646369627332,4.34631575822567,4.14822615572897,3.39636572135115,3.15138901474399,9.12766800193981,10.4346470532036,3.30408082052142,2.47184091230405,4.11716539873846,4.390449544324,6.18614737451538,5.51065444571487,2.76408495876577,3.08870658779967,3.42483590822056,3.94112550024644,4.85208459506242,5.21327145314248
7,5.98646178493941,5.97780719546419,2.8124787906433,2.14360299264016,3.44757060687286,3.67371507595908,7.28684581083918,7.46969444739346,3.34502023812134,2.78550370228513,4.85477816255403,5.79948691485932,4.66123656137362,4.54128975579618,3.41640951453172,3.2223626133336,9.0992070835195,10.4136353483915,3.16888510773056,2.32492143170334,4.06566036301652,4.15267137454767,6.13751196854707,5.41579659863614,2.535232065582,2.65754152455468,3.35507322242301,3.77335094053866,4.81094476199687,5.11765140316261
8,6.04569276888664,6.01260868061527,2.8303593255266,2.19652078214546,3.3561487536548,3.58637391934364,7.4264326198523,7.60788549712918,3.34996966204669,2.81668779784239,4.8184736014927,5.80305164468476,4.90346347914456,4.88601655880739,3.44769633507519,3.32830996292128,8.96059092500948,10.2129648440245,2.98133268871636,2.22900215105067,4.01229767662657,3.87102505155049,6.00100018736489,5.31236301952819,2.24339547175268,2.25028327352331,3.27679715553217,3.49846696939604,4.76362135365567,5.02327739458122
