GaitCyclePercent,R_Pelvic Tilt,L_Pelvic Tilt,R_Pelvic Obliquity,L_Pelvic Obliquity,R_Pelvic Rotation,L_Pelvic Rotation,R_Hip Flexion/Extension,L_Hip Flexion/Extension,R_Hip Add/Abduction,L_Hip Add/Abduction,R_Hip Int/External Rotation,L_Hip Int/External Rotation,R_Knee Flx/Extension,L_Knee Flx/Extension,R_Knee Add/Abduction,L_Knee Add/Abduction,R_Knee Int/External Rotation,L_Knee Int/External Rotation,R_Ankle Dorsi/Plantarflexion,L_Ankle Dorsi/Plantarflexion,R_Ankle Inv/Eversion,L_Ankle Inv/Eversion,R_Ankle Add/Abduction,L_Ankle Add/Abduction,R_Foot DF/Plantarflexion,L_Foot DF/Plantarflexion,R_Foot Inv/Eversion,L_Foot Inv/Eversion,R_Foot Int/External Rotation,L_Foot Int/External Rotation
18,10.4275095,9.8970565,6.140066875,6.560935,3.19851755325,3.1731948925,24.8885335,23.82249575,6.108315325,6.238339775,-1.663775225,-3.0363966,19.9090715,19.20737575,3.2123630865,3.4914732,-17.67080725,-16.594009,6.8769315,7.10658275,-0.9597982275,-2.61933685,5.744552215,7.87347425,0.372433145,0.2629695985,0.97352846375,-0.1943012975,8.0526476,6.303789775
19,10.49850425,9.9811465,5.922525375,6.35732125,3.294584945,3.306707025,23.65289575,22.59975,6.0673447,6.1980751045,-1.9534477125,-3.346763525,19.23787225,18.52692425,2.9584582975,3.251187125,-17.37542615,-16.29645325,7.39632975,7.6054875,-0.8451449525,-2.52485455,5.7907918,7.906293525,0.2958487325,0.1767609325,0.9665024075,-0.21942969425,8.065442025,6.3138253
20,10.59718525,10.093967,5.6331635,6.075242,3.3924683,3.439314375,22.442482,21.388666,5.94015215,6.0723148,-2.280742575,-3.691247975,18.516047,17.7809615,2.7061317125,3.01456185,-16.97477445,-15.90682525,7.851309,8.04038,-0.725471435,-2.429107195,5.78300125,7.89841495,0.21489406475,0.0863732163,0.981199884,-0.2245863425,8.083058025,6.327816675
21,10.718026,10.22934825,5.293374275,5.73455125,3.4746619175,3.5517752325,21.23435875,20.17807825,5.7576844,5.88702725,-2.6358977325,-4.0533690425,17.71874325,16.96749925,2.459648425,2.787231925,-16.494678,-15.45064075,8.24390525,8.41439825,-0.605437725,-2.33327496,5.745119525,7.870055275,0.12677345,-0.01104533,1.012808895,-0.21228142,8.1041468,6.345045625
22,10.853852,10.3797535,4.922140775,5.354868725,3.52693601775,3.62853915,20.0149325,18.956543,5.5396591075,5.6671208,-3.003809925,-4.41559545,16.8627055,16.08577025,2.225861825,2.572019975,-15.956360775,-14.950099325,8.57680825,8.7299165,-0.487099175,-2.237006425,5.694124165,7.832684675,0.029478088,-0.1183813675,1.05721344,-0.1846408225,8.128778975,6.366989675
23,10.99599475,10.536707,4.534459775,4.95360175,3.539276175,3.658674375,18.77138675,17.71525625,5.30857055,5.433639675,-3.36967235,-4.765020325,15.934451,15.13914575,2.006875075,2.3696340975,-15.387888375,-14.425922825,8.85461875,8.98975025,-0.3705207275,-2.139071042,5.643239125,7.795995325,-0.0778789825,-0.238168175,1.1110811025,-0.1437926875,8.158802375,6.396918
24,11.135237,10.69193725,4.140992775,4.544747865,3.506132575,3.636102475,17.49560325,16.449925,5.075035725,5.201705675,-3.715754825,-5.09548775,14.94139075,14.136101,1.806412775,2.1802367425,-14.8220485,-13.899089125,9.083835,9.1980705,-0.2536216735,-2.0375168275,5.6060056,7.772148675,-0.1952615275,-0.372123805,1.17248154,-0.0918391975,8.1973911375,6.4391606075
25,11.2636575,10.8390275,3.748772,4.1384308,3.42617835,3.559200385,16.18881675,15.16140375,4.846606725,4.97965825,-4.03163496425,-5.4051355,13.8963045,13.08915775,1.625850275,2.00554915,-14.28465975,-13.389541525,9.271952,9.36047975,-0.13258377,-1.930489225,5.596163125,7.77371165,-0.32240951105,-0.521176895,1.241375596625,-0.0305714275,8.248182782258,6.4980908925
26,11.37624725,10.974752,3.36251485,3.741368725,3.301516625,3.429826275,14.85247525,13.8553812,4.62642265,4.7699075,-4.315013025,-5.6928782475,12.81291325,12.01353175,1.4674247,1.84978955,-13.79551925,-12.913135685,9.42621275,9.48335775,-0.003298205,-1.81712797575,5.6234520075,7.8092034925,-0.4598979675,-0.6863376925,1.31943659175,0.03903062,8.314526925,6.57665545
27,11.4715125,11.0990875,2.9859433325,3.357629425,3.136342925,3.252097625,13.49557475,12.5411496125,4.41460744,4.570699,-4.5671579,-5.9570735,11.71031825,10.926337,1.33414109625,1.7186871,-13.36317275,-12.4784947,9.5525715,9.57359675,0.1368056775,-1.698091825,5.689917025,7.88016095,-0.61037086,-0.8693431,1.4087903075,0.11658691,8.398769825,6.67559
28,11.55110525,11.21412325,2.62241118,2.98931625,2.93552265,3.03128694,12.1311575,11.229693575,4.2102357,4.37800285,-4.7902018,-6.195670575,10.61004925,9.84590875,1.2287333675,1.617704215,-12.986359275,-12.08660705,9.6551135,9.63929925,0.2874747025,-1.575456875,5.7896426725,7.9809336,-0.77923966,-1.07220943555,1.5103021875,0.2012357,8.501753225,6.79412408
29,11.619198,11.3227175,2.2742034625,2.6374371,2.7037431025,2.77304701,10.77523895,9.932011275,4.010599485,4.18751855,-4.984285925,-6.407233725,9.5345226,8.79084625,1.153352585,1.550364175,-12.657622475,-11.73308915,9.736857,9.6895105,0.445258925,-1.451371175,5.9105754875,8.1009049,-0.973991415,-1.2967387,1.62224794575,0.2914977125,8.622739425,6.9313051375
30,11.68101125,11.42778325,1.943178675,2.302996005,2.445026215,2.482880675,9.442259415,8.657992525,3.815125925,3.9965692,-5.15290035,-6.5924064,8.504495975,7.778504375,1.107141885,1.5172494,-12.36224255,-11.41095795,9.80160924999999,9.732708,0.6039969925,-1.325024425,6.03794937,8.228586025,-1.2019240075,-1.54433255,1.73982438,0.387523135,8.7601971,7.0865384
31,11.7403755,11.53161175,1.6324819825,1.987724355,2.1630210075,2.16575126,8.141262725,7.415734325,3.628141425,3.805005075,-5.3066683,-6.753771375,7.5367134,6.823740275,1.085434085,1.51611225,-12.08097345,-11.1136109565,9.85605975,9.775249,0.7572948,-1.191056975,6.1594249075,8.35510125,-1.467091145,-1.816144775,1.856486205,0.4927044675,8.91317135,7.25920675
32,11.79806675,11.63565475,1.34775274,1.694288925,1.859625075,1.825859475,6.882348125,6.211074,3.448119975,3.6151689925,-5.44927145,-6.89572852775,6.6442986575,5.938293725,1.08615816,1.542379255,-11.807357875,-10.835101875,9.91032,9.82086975,0.9027853,-1.041748915,6.268565725,8.475307925,-1.7681773925,-2.1136984,1.9675513075,0.612177875,9.081955,7.448202075
33,11.85803175,11.74065125,1.088437955,1.4259268175,1.5375706025,1.466675775,5.66987206725,5.0478515,3.2774064,3.43113686,-5.58850384,-7.0245136,5.8358351225,5.131016133325,1.10434844,1.5895544075,-11.536118615,-10.569194325,9.97584525,9.871467,1.045848375,-0.8705677175,6.364416825,8.587090075,-2.099064325,-2.4390555825,2.07418352325,0.7498005485,9.267608,7.65170875
34,11.9213845,11.84683225,0.85605877,1.18567216575,1.197920325,1.09106703225,4.506358075,3.928258675,3.1179097275,3.25754115,-5.730165075,-7.14777995,5.1171158,4.408222175,1.1342119275,1.6499637775,-11.26525855,-10.3089039,10.0615555,9.9284385,1.199044675,-0.67425399275,6.4495553,8.6905725,-2.452561975,-2.79433038,2.1839183675,0.906250985,9.4701795,7.866996875
35,11.9888375,11.95412775,0.6509509075,0.9754673485,0.841075205,0.70129785,3.393165525,2.8529455725,2.971026225,3.098188275,-5.878153275,-7.2734196,4.4923008435,3.773993125,1.1692102025,1.7157866535,-10.992267025,-10.0467181,10.17092175,9.99301,1.376564925,-0.4522608925,6.52780655,8.7873005,-2.82501125,-3.181387,2.306683625,1.0797012,9.68717975,8.090498375
36,12.0603475,12.061792825,0.4725583375,0.79537389,0.4667739625,0.298696025,2.3306285875,1.820884545,2.8372651,2.9548720375,-6.0343032125,-7.4081355,3.9644117175,3.23062665,1.2027084125,1.7799628225,-10.71246160825,-9.774917175,10.3015155,10.065432,1.5885273425,-0.2043266475,6.6020975,8.879318,-3.21835495,-3.602181275,2.45021754,1.26846485,9.9136665,8.317966875
37,12.134961,12.167940925,0.3193795925,0.64314638275,0.0744102999999999,-0.1166372325,1.31749665,0.829139075000001,2.715931725,2.82648675,-6.198196525,-7.55589845,3.5347704475,2.7791859525,1.2288355615,1.8367190575,-10.420691925,-9.487250525,10.44686,10.144001,1.83881639,0.0714266999999999,6.67435345,8.96955725,-3.63909665,-4.059472125,2.6179535775,1.4730012,10.14362175,8.544604035
38,12.21047875,12.269294675,0.18924210175,0.51459374,-0.33641265,-0.5454530925,0.34989075,-0.12724455,2.6049831925,2.7089353,-6.3673267,-7.7171146775,3.202351665,2.419879005,1.24319568625,1.8816023625,-10.1154132,-9.181300125,10.59837575,10.22484725,2.127933725,0.3788568225,6.747537325,9.06289275,-4.0957075,-4.55725275,2.810949925,1.696162875,10.37155075,8.7650991975
39,12.28319225,12.361210325,0.07927678375,0.4044569,-0.765428925,-0.988527855,-0.579188475,-1.054568185,2.500617375,2.595848885,-6.537523185,-7.88936145,2.964018275,2.152656615,1.243131185,1.9110054125,-9.80170142,-8.85920165,10.7463745,10.302151,2.4572543,0.7229538175,6.8281437,9.16643525,-4.5967925,-5.10092675,3.031125746,1.9422900875,10.5928795,8.973715
40,12.3479415,12.438319675,-0.0144729075,0.3072522925,-1.2115100425,-1.4460062525,-1.4789160525,-1.95908645,2.39676025,2.47962445,-6.704064075,-8.0689633,2.816047325,1.97824812,1.227335905,1.9214857925,-9.49053234,-8.5265133,10.88049625,10.368646,2.830327255,1.108596015,6.92698935,9.28921125,-5.1510165,-5.69751275,3.2822058,2.2160434775,10.803114,9.164331925
41,12.398843,12.4956423325,-0.0971193775,0.21783391,-1.6723508,-1.917130875,-2.35824805,-2.844849575,2.2852499,2.352484025,-6.863551075,-8.25223115,2.7565153775,1.899508625,1.194970229,1.90923145,-9.194193725,-8.189774325,10.99001275,10.416058,3.2519515125,1.5394477825,7.056846075,9.4406195,-5.76784,-6.35589525,3.5691945075,2.521666225,10.996971,9.33017965
42,12.43050075,12.5300359775,-0.17454495,0.131659515,-2.1441264875,-2.39990648,-3.2228561,-3.71178545,2.15695409925,2.2072456,-7.015033225,-8.4355618,2.787585,1.9223773325,1.14454689,1.869933525,-8.921019325,-7.85414685,11.064437,10.435441,3.72680152,2.0170387325,7.22800145,9.62797075,-6.4579655,-7.0871345,3.897804525,2.8625407725,11.16799775,9.4637244
43,12.43964725,12.541170725,-0.2526269,0.0451542400000001,-2.621433565,-2.8905469325,-4.072327675,-4.55480455,2.003602775,2.038072575,-7.15952255,-8.614857375,2.916689425,2.05583131575,1.072925775,1.79914,-8.673681875,-7.5225712325,11.09396325,10.41707425,4.257917225,2.540079815,7.44580495,9.85397175,-7.23357775,-7.90471175,4.273430675,3.241159875,11.308708,9.557319275
44,12.426062,12.531681375,-0.336219235,-0.0437562750000001,-3.09741591,-3.382895795,-4.89948025,-5.36461569,1.81957595,1.8414661425,-7.2986514,-8.78540205,3.155870825,2.3106591375,0.975185555,1.6928724975,-8.450361625,-7.19696355,11.0692345,10.35024475,4.8453577575,3.104520975,7.7105599925,10.11663425,-8.1087105,-8.82448875,4.700098375,3.659442775,11.41078575,9.60407675
45,12.39179525,12.506108645,-0.4283671215,-0.13574744675,-3.5639489,-3.86828419225,-5.692708825,-6.130210775,1.6027138975,1.6162925075,-7.434260425,-8.94260085,3.519661545,2.69757345,0.84567633,1.5484242125,-8.24647425,-6.881448425,10.98060225,10.222963,5.4852480725,3.70422075,8.0184598875,10.4125045,-9.0995515,-9.864381,5.179810325,4.118941775,11.4660305,9.598590575
46,12.339644,12.46873372,-0.5304475875,-0.231251185,-4.01205345,-4.336154475,-6.4398697575,-6.84211605,1.3533202425,1.3625177175,-7.56905399,-9.0839863,4.022487325,3.2255625725,0.6798764175,1.364781875,-8.056823075,-6.5845342,10.817463275,10.02151975,6.16949731025,4.331710998,8.36406063,10.741148,-10.224525,-11.04393325,5.712277,4.6205634925,11.46791325,9.537315525
47,12.2714785,12.42151194,-0.6430842525,-0.3321783925,-4.432498075,-4.77517875,-7.13173975,-7.49480665,1.072167925,1.0792616,-7.7080532425,-9.211538075,4.6763399,3.901219325,0.475975655,1.14249721,-7.87819715,-6.3184009125,10.5674092,9.73020675,6.886193925,4.97839435,8.744151525,11.107472,-11.5041495,-12.38406,6.29483625,5.164038775,11.412397,9.41847086
48,12.18777775,12.3633168,-0.7673964075,-0.443331885,-4.816273,-5.1741711,-7.762944825,-8.08653225,0.758764075,0.7632775175,-7.8592661,-9.3326467,5.490052555,4.7295422675,0.2351684275,0.88340027,-7.7121611,-6.096464875,10.2150885,9.33094,7.619678875,5.633802025,9.16141665,11.520712,-12.96145975,-13.90725525,6.92194575,5.74743475,11.29819125,9.2423098175
49,12.08846275,12.291096175,-0.906118034999999,-0.5725375575,-5.1549414925,-5.522591825,-8.3298327,-8.61645055,0.4106407,0.4091103225,-8.0317397,-9.45800865,6.470433575,5.71575116,-0.03895403275,0.5903600025,-7.568778825,-5.933721275,9.7406835,8.8027215,8.34967425,6.2833338,9.6259142,11.9923875,-14.62302475,-15.63879775,7.58466175,6.36616525,11.1268445,9.0115262175
50,11.974545,12.20271655,-1.06410355,-0.7292951525,-5.440625475,-5.81071685,-8.82648886,-9.0796115,0.0239593324999998,0.0110192949999998,-8.2305322,-9.595722175,7.624585775,6.86771975,-0.340992825,0.26726785,-7.47123775,-5.851827175,9.1179650675,8.120353175,9.04993425,6.904681675,10.154025125,12.53520125,-16.52055025,-17.609245,8.2707995,7.01127325,10.90313525,8.731701325
51,11.85008125,12.1000028,-1.2483797225,-0.9231009825,-5.665374175,-6.0289142,-9.2400002,-9.46186725,-0.4050964,-0.434323475,-8.45073495,-9.7448019,8.962521,8.1980766,-0.6641151575,-0.0810294774999999,-7.4598865,-5.88452265,8.31245425,7.2528829825,9.68596175,7.464361775,10.765813475,13.1616425,-18.69303625,-19.85704,8.9648565,7.66787725,10.6345657,8.41073668
52,11.7225525,11.9898375,-1.46756215,-1.1623723,-5.81993715,-6.1664715725,-9.54761475,-9.737563,-0.8784392,-0.925907025000001,-8.674409575,-9.89203305,10.49909675,9.725579,-1.000536069825,-0.44895169275,-7.593041,-6.078156775,7.2807465,6.16378715,10.21207675,7.915630675,11.4823462,13.881234,-21.18866,-22.429285,9.64641925,8.3140665,10.3297331,8.057389475
53,11.6008465,11.8814741,-1.730294135,-1.4533384425,-5.893181425,-6.211695775,-9.71815375,-9.8724195,-1.3944508675,-1.4580034875,-8.8740031375,-10.0154284,12.25451125,11.47519475,-1.341721615,-0.8299018675,-7.938185375,-6.483147225,5.974130675,4.8153396,10.567754,8.1975371,12.320237,14.696132,-24.064205,-25.37906,10.2870765,8.91924575,9.99644255,7.680146725
54,11.490724,11.78123025,-2.042212225,-1.7977493875,-5.87394765,-6.154725125,-9.718021,-9.83092025,-1.94720425,-2.020960561,-9.021996375,-10.094151925,14.25349825,13.4768405,-1.677858825,-1.215197335,-8.5501884,-7.1345631,4.3503860475,3.179525125,10.67658675,8.2373906,13.27936375,15.59226725,-27.3785275,-28.7565275,10.84778975,9.44340175,9.64244375,7.28848985
55,11.3902935,11.687842,-2.4026519975,-2.1909548225,-5.755598175,-5.99249425,-9.51893875,-9.58455075,-2.5270218255,-2.603511005,-9.101952575,-10.11813545,16.523423825,15.76176575,-1.99758905,-1.593537975,-9.445794975,-8.0318715,2.39269375,1.25266161,10.45696565,7.962657525,14.32843325,16.531187,-31.1766625,-32.593435,11.2833245,9.84159075,9.2793505,6.895444175
56,11.288995,11.592171,-2.80477014,-2.62299725,-5.540613725,-5.7325633,-9.10318875,-9.1170375,-3.124405025,-3.196416275,-9.1153763,-10.0914327,19.09006225,18.355554575,-2.289478725,-1.953211475,-10.58748305,-9.129477525,0.127692195,-0.9327480375,9.848456925,7.323686339,15.39866225,17.45027475,-35.46676,-36.8832425,11.55541625,10.0741485,8.9251412,6.516842075
57,11.1710485,11.4822205,-3.23797164,-3.08192225,-5.2437817,-5.3936638,-8.467031375,-8.424686475,-3.7316562275,-3.794824075,-9.07372255,-10.02637,21.9703135,21.26900325,-2.545387125,-2.2860219,-11.8839863,-10.33910885715,-2.364382475,-3.30182515,8.841841225,6.319073975,16.38894175,18.26813,-40.1963725,-41.56214,11.644887,10.1178855,8.601220675,6.16791354
58,11.02579875,11.35013175,-3.694715275,-3.5562254,-4.887743425,-5.003289975,-7.6131928325,-7.51368035,-4.3515848,-4.3969307,-9.000364125,-9.9325735,25.16168775,24.49059725,-2.7624999,-2.58927475425,-13.193281,-11.537850875,-4.9505153,-5.737097025,7.49711345,5.01098695,17.175924,18.88824675,-45.237135,-46.49702,11.55405675,9.9715435,8.3272185,5.86158175
59,10.85067425,11.196253,-4.166135325,-4.03480265,-4.5035722375,-4.593728675,-6.555235965,-6.397118725,-4.982558,-4.9996477,-8.8985121725,-9.80906725,28.63708,27.983105,-2.9426873575,-2.8643463225,-14.35054575,-12.58228021,-7.459746675,-8.08648601,5.943043775,3.5233358925,17.627675,19.20498625,-50.3857125,-51.486975,11.30295225,9.655000125,8.119856725,5.6109881
60,10.65447425,11.0285735,-4.6425822,-4.505252,-4.123103025,-4.1976294425,-5.30940695,-5.092719375,-5.61889476,-5.594024775,-8.762001,-9.644891,32.34256,31.68625,-3.08963758,-3.113291,-15.19244525,-13.333618125,-9.71038585,-10.18121985,4.361764455,2.0264020475,17.62680625,19.120620775,-55.3836775,-56.2807525,10.92996675,9.21016985,7.99722835,5.434631016175
61,10.4534725,10.85959225,-5.11065515,-4.952562825,-3.774993125,-3.843635035,-3.893208895,-3.62055878,-6.245295725,-6.163224125,-8.5782288,-9.42659325,36.200775,35.5220625,-3.207211225,-3.336228625,-15.60393375,-13.6963922,-11.53981875,-11.859507175,2.95540118,0.7060894075,17.106085,18.578859825,-59.9522275,-60.607975,10.49334675,8.700333125,7.982973975,5.3576405975
62,10.265540975,10.702758,-5.552143225,-5.3592774,-3.4816243425,-3.55280283,-2.324091375,-2.00140535,-6.837227325,-6.68334655,-8.337898575,-9.147376775,40.11542,39.39852,-3.300401325,-3.532547425,-15.56478875,-13.65991875,-12.82362625,-12.988991,1.888254425,-0.290200025,16.08825125,17.60670875,-63.8348675,-64.2207525,10.055771,8.190370425,8.10184855,5.4030055075
63,10.10638375,10.569872,-5.946771925,-5.70664975,-3.25726455,-3.33681622,-0.621192475,-0.2560862625,-7.3613079,-7.125924575,-8.04138425,-8.81255185,43.9774075,43.21159,-3.37932519,-3.7051837,-15.167716,-13.317288375,-13.484939,-13.489022,1.225006575,-0.914273225,14.7051805,16.3366405,-66.8389075,-66.940155,9.653423375,7.711149925,8.3650888025,5.5764516425
64,9.986420875,10.469447,-6.2740145,-5.976200525,-3.10783401,-3.198382075,1.198201275,1.5952764425,-7.78509405,-7.461562575,-7.699779675,-8.4392194725,47.6751825,46.8516725,-3.456511675,-3.8632271225,-14.58974925,-12.839487625,-13.505783,-13.35321175,0.9070283,-1.235746525,13.1740138025,14.98128,-68.86655,-68.6924225,9.274606925,7.24329285,8.7549632,5.8566757925
65,9.909007425,10.4064025,-6.513963,-6.1518279025,-3.032730995,-3.132983725,3.1172546875,3.53440015,-8.0792734,-7.6644985,-7.333059225,-8.051154225,51.10807,50.2167425,-3.5463108,-4.0193043,-14.0264545,-12.41261275,-12.9395245,-12.65981225,0.791122025,-1.38690105,11.73348175,13.76415275,-69.9260875,-69.513555,8.871342225,6.748165325,9.2229737,6.20054695
