GaitCyclePercent,R_Pelvic Tilt,L_Pelvic Tilt,R_Pelvic Obliquity,L_Pelvic Obliquity,R_Pelvic Rotation,L_Pelvic Rotation,R_Hip Flexion/Extension,L_Hip Flexion/Extension,R_Hip Add/Abduction,L_Hip Add/Abduction,R_Hip Int/External Rotation,L_Hip Int/External Rotation,R_Knee Flx/Extension,L_Knee Flx/Extension,R_Knee Add/Abduction,L_Knee Add/Abduction,R_Knee Int/External Rotation,L_Knee Int/External Rotation,R_Ankle Dorsi/Plantarflexion,L_Ankle Dorsi/Plantarflexion,R_Ankle Inv/Eversion,L_Ankle Inv/Eversion,R_Ankle Add/Abduction,L_Ankle Add/Abduction,R_Foot DF/Plantarflexion,L_Foot DF/Plantarflexion,R_Foot Inv/Eversion,L_Foot Inv/Eversion,R_Foot Int/External Rotation,L_Foot Int/External Rotation
9,11.8466643611111,11.4668786111111,4.09869069444445,4.68203361944444,5.51005594444444,5.39147575,34.515275,33.4091805555556,0.924386633333333,1.0793195,0.340425891666667,-1.46016715,17.8632580555556,16.9104902777778,4.05869987388889,4.35217163888889,-20.2654416666667,-18.6395305555556,-1.98500113888889,-1.624234625,1.60375684444444,0.219069638888889,4.98275889166667,6.79318694444444,2.71525041666667,2.85826597222222,4.32712727777778,3.51759288138889,8.20237627777778,6.44346230555556
10,11.6506166666667,11.2448791666667,4.63293477777778,5.21349016666667,5.01669522222222,4.91851091666667,34.3516777777778,33.1469916666667,1.77248252777778,1.87642121388889,0.357634222222222,-1.45079569444444,19.7843505555556,18.7284102777778,4.36642030833333,4.66876133333333,-19.1136722222222,-17.5686236666667,-0.654732,-0.340048066666667,0.711631246111111,-0.647664194444445,4.09900831666667,5.98665894444444,1.82213580555556,1.96151572222222,3.32197950277778,2.58568108611111,8.08126180555555,6.35293761111111
11,11.4472663888889,11.0162130555556,5.16328758333333,5.73815608333333,4.54217263611111,4.46826469444444,33.9346555555556,32.632525,2.65390733333333,2.70996708333333,0.25831725,-1.55496483333333,21.2729205555556,20.1025930555556,4.55292547222222,4.86989417777778,-18.2941711111111,-16.88706775,0.724753111111111,0.996867583333333,-0.00803815972222219,-1.35667365277778,3.60230815555556,5.63450768055556,1.25039847222222,1.38960356944444,2.5114695,1.82046762222222,8.00176458333333,6.29865988888889
12,11.25685,10.8032691666667,5.66324636111111,6.23112102777778,4.11610758055555,4.06846066666667,33.2381972222222,31.8549722222222,3.51944182222222,3.53603702222222,0.0838275138888888,-1.73175875,22.2592586111111,20.9827363888889,4.62212595833333,4.95279597222222,-17.8611188888889,-16.617633425,2.04259338888889,2.27641763888889,-0.53231459,-1.87238407666667,3.51983830555556,5.72839994444445,0.895767175,1.0339522,1.90638140833333,1.23967510944444,7.94533988888889,6.26172747222222
13,11.096485,10.6252147222222,6.10336425555556,6.66381563888889,3.76085608055556,3.73989108333333,32.2842472222222,30.84755,4.31764269444444,4.30577228611111,-0.120343916666667,-1.937927025,22.7563566666667,21.3977522222222,4.59572630555556,4.93299811111111,-17.7593827777778,-16.6656234444444,3.23978333055556,3.43931283333333,-0.864324436111111,-2.19379830555556,3.76798158333333,6.14194944444444,0.677456116666667,0.810227644444444,1.48256316666667,0.824284772222222,7.90448305555556,6.23358597222222
14,10.9774447222222,10.4948068055556,6.45535810666667,7.00783916666667,3.49037770833333,3.49582425,31.1282111111111,29.6698388888889,5.00464244444444,4.97460738888889,-0.319015402777778,-2.14278151111111,22.8349158333333,21.4268705555556,4.49849035555556,4.83193541666667,-17.8734316666667,-16.8787156666667,4.29524248611111,4.46385241666667,-1.03131231944444,-2.34951318055556,4.21056830555555,6.70071555555556,0.538525416666667,0.660104333333333,1.20025273333333,0.538765286111111,7.87600511111111,6.21144930555556
15,10.9049138888889,10.4172344444444,6.69632066666667,7.23975888888889,3.31003263638889,3.34200233333333,29.8387194444444,28.3869722222222,5.54953788888889,5.50891068333333,-0.497514555555556,-2.33666633888889,22.5910888888889,21.1662983333333,4.34966672222222,4.66883935833333,-18.0772030555556,-17.1080255555556,5.21228936111111,5.35259247222222,-1.07360163888889,-2.3837234,4.71452133333333,7.2491025,0.442186405555556,0.547130744444444,1.01943476,0.346177641666667,7.85807097222222,6.19509491666667
16,10.8795022222222,10.3913577777778,6.81251030555555,7.34603805555556,3.21686875,3.27637791666667,28.4801444444444,27.0540416666667,5.93643722222222,5.89042319444444,-0.663079166666667,-2.52990995277778,22.1189586111111,20.7029533333333,4.16130133333333,4.45859969444444,-18.2653905555556,-17.2473077777778,6.00629166666667,6.11953888888889,-1.03172465277778,-2.34088641666667,5.18183522222222,7.68906583333333,0.366280366666667,0.450318238611111,0.908406041666667,0.217238944444444,7.84995861111111,6.18566241666667
17,10.8992375,10.4130597222222,6.80157638888889,7.32570861111111,3.20027383333333,3.28873766666667,27.10205,25.7094416666667,6.16505127777778,6.11785227777778,-0.836498111111111,-2.74175075,21.4940011111111,20.1010627777778,3.94071452777778,4.21370902777778,-18.3665230555556,-17.2454686111111,6.69532111111111,6.78099361111111,-0.938398231944444,-2.25608016666667,5.55861216666667,7.98587083333333,0.298097924722222,0.358385375,0.845749811111111,0.132663738888889,7.85108166666667,6.18451897222222
18,10.9606702777778,10.4772852777778,6.67255513888889,7.18943027777778,3.24337071944444,3.361847,25.7352694444444,24.3740166666667,6.24936541666667,6.20474119444444,-1.03974347222222,-2.988259275,20.7674683333333,19.399965,3.69411555555556,3.94670883333333,-18.3427528611111,-17.0986694444444,7.29500777777778,7.35066944444444,-0.816389805555556,-2.15239418055556,5.82772955555556,8.15258391666667,0.230404083333333,0.265100875,0.818606757222222,0.0811605363888889,7.86019588888889,6.19207958333333
19,11.058785,10.5786741666667,6.44348405555556,6.95603916666667,3.325318825,3.47408694444444,24.3924397222222,23.0539333333333,6.21391897222222,6.17489727777778,-1.28728751944444,-3.27529211111111,19.9684158333333,18.6189080555556,3.42863552777778,3.67057722222222,-18.182675,-16.8303046666667,7.81695805555556,7.83840666666666,-0.680329055555556,-2.04288933333333,5.99559719444445,8.22534586111111,0.158706214722222,0.166303625,0.819430944444445,0.056445261111111,7.87564055555556,6.20689377777778
20,11.186495,10.7109655555556,6.13743941666666,6.64798555555556,3.42404430555556,3.60219218888889,23.0711827777778,21.7448527777778,6.08842750833333,6.05676444444445,-1.5831257,-3.5971015,19.1093455555555,17.7649433333333,3.15232238888889,3.39720836111111,-17.8921255555556,-16.4698350277778,8.26884972222222,8.25416194444445,-0.539193888888889,-1.93336986111111,6.08002061111111,8.23971411111111,0.0796684305555555,0.0608588638888889,0.84323025,0.0537265338611111,7.89573283333333,6.22676944444444
21,11.3347586111111,10.8667061111111,5.77829472222222,6.28688166666667,3.51882035555556,3.72390369722222,21.7596569444444,20.4371755555556,5.90264583333333,5.87803801666667,-1.92088202777778,-3.94043160555556,18.1927688888889,16.8395894444444,2.87355021666667,3.13571911111111,-17.4867455555556,-16.0422652777778,8.65524388888889,8.60656138888889,-0.397848527777778,-1.82093952777778,6.10085502777778,8.22040705555555,-0.00956281666666665,-0.0490955083333333,0.886345166666667,0.07146765,7.91930975,6.25240372222222
22,11.4938891666667,11.0375475,5.38719908333333,5.8914195,3.59216241111111,3.82037984722222,20.4428027777778,19.1205619444444,5.68224852777778,5.6627205,-2.28504611111111,-4.2905965,17.2172211111111,15.843475,2.600876575,2.89119215833333,-16.9895236111111,-15.5705929722222,8.97909416666667,8.89881055555556,-0.258412952777778,-1.70516318888889,6.07572160555556,8.18730013888889,-0.111455977777778,-0.16507485,0.945752361111111,0.107714163888889,7.94654183611111,6.28474941666667
23,11.6549711111111,11.21469,4.98027825,5.4764685,3.6308518125,3.87757004722222,19.1075530555556,17.7866447222222,5.44622811111111,5.42989197222222,-2.65412569444444,-4.63428894444444,16.1817302777778,14.7809308333333,2.3428275,2.66577809722222,-16.4309658333333,-15.0731033333333,9.24357333333333,9.13099166666666,-0.121578183333333,-1.58963319444444,6.02095202777778,8.15356102777778,-0.227816152777778,-0.293898549444444,1.01845513333333,0.158044594444444,7.97926005,6.32300508333333
24,11.8109152777778,11.3902646944444,4.56806661111111,5.05244391666667,3.62616008333333,3.88698793055556,17.7456058333333,16.4305641666667,5.20626957222222,5.192382,-3.00593802777778,-4.95968136111111,15.0886691666667,13.6612727777778,2.10707590833333,2.46223502777778,-15.8474061111111,-14.5665816666667,9.45325611111111,9.30583,0.0128756111111111,-1.47319605555556,5.95390416666667,8.12516638888889,-0.359730086388889,-0.440851805555556,1.10164505555556,0.220915124166667,8.02087408333333,6.37061686111111
25,11.9568536111111,11.5582662222222,4.15656566666667,4.62671456194445,3.57353347222222,3.84513274166667,16.3545794444444,15.0518666666667,4.96776797222222,4.95700047222222,-3.32316583333333,-5.25864038888889,13.9453197222222,12.4969258333333,1.89959101666667,2.28396659444444,-15.2762777777778,-14.0737141666667,9.61379972222222,9.42791472222222,0.146528277777778,-1.35453498333333,5.89354388888889,8.11131758333333,-0.508175528333333,-0.609644663888889,1.19372040833333,0.294922275,8.07579616666666,6.43446794444445
26,12.0903097222222,11.7157806666667,3.74899621944444,4.20513605555555,3.472006675,3.75193444444445,14.9381378055556,13.6558897222222,4.73177305555555,4.72671905555555,-3.59631213888889,-5.527531,12.7644636111111,11.3035813888889,1.724516175,2.13417602777778,-14.7498788888889,-13.6181597222222,9.73119166666667,9.50197638888889,0.282276052222222,-1.23326247222222,5.85829088888889,8.12387977777778,-0.674995738888889,-0.804291699999999,1.29490771388889,0.378458547222222,8.14820127777778,6.52074119444444
27,12.2111272222222,11.8632796944444,3.34754157777778,3.79214972222222,3.32344136111111,3.60942458333333,13.5056375,12.2536109166667,4.49717025,4.50178933333333,-3.82336358333333,-5.76561459444445,11.5641690555556,10.1006483333333,1.58450589722222,2.01659172222222,-14.2901022222222,-13.2159426388889,9.81090388888889,9.53412277777778,0.422834722222222,-1.11070033333333,5.86148314166667,8.17043313888889,-0.864028144444445,-1.02879693888889,1.40643414722222,0.46994802,8.24129683333333,6.63310961111111
28,12.3210536111111,12.0030523111111,2.95451251111111,3.39062372222222,3.13153844444444,3.42069793888889,12.0709101111111,10.8586796388889,4.26269588888889,4.28024058333333,-4.00784179722222,-5.97367486111111,10.3668041111111,8.90969780555555,1.48053981111111,1.93471747222222,-13.9052997222222,-12.8734203055556,9.85750194444445,9.53225222222222,0.568932552777778,-0.988304027777778,5.90771091666667,8.25241091111111,-1.081586025,-1.28614961111111,1.52875157222222,0.569248888888889,8.35684369444445,6.77300252777778
29,12.4229516666667,12.1374006388889,2.57276880555556,3.00247154166667,2.90074743333333,3.18902445833333,10.6498868611111,9.48430780555555,4.02819955555556,4.05934425,-4.15691736111111,-6.15406922222222,9.19693452777778,7.75259838888889,1.41134088888889,1.88993754444444,-13.59056,-12.5868895555556,9.87551916666667,9.50650583333333,0.718770694444445,-0.865499922222222,5.99265416944444,8.36444786111111,-1.33533703611111,-1.57718315,1.66022946111111,0.677508511111111,8.49487452777778,6.94041375277778
30,12.5197008055556,12.2677842222222,2.20561194444444,2.62961524722222,2.63541261111111,2.917207,9.25749252777778,8.14177,3.79499813888889,3.83764658333333,-4.28015527777778,-6.31145877777778,8.07859613888889,6.65069452583333,1.37316475,1.87983748888889,-13.3298138888889,-12.3427123333333,9.87099166666667,9.46842027777778,0.868656638888889,-0.737418697222222,6.10465871944445,8.49496530555556,-1.63199183333333,-1.90062308055556,1.79694686666667,0.797543202777778,8.65418916666666,7.13477558333333
31,12.6133331944444,12.3945493055556,1.85645108333333,2.27505436111111,2.33915852777778,2.60760439166667,7.90536872222222,6.83982209722222,3.56559992777778,3.61666666666667,-4.38870419444445,-6.45235069444444,7.03277222222222,5.62442896388889,1.36042728333333,1.89889821111111,-13.0993797222222,-12.1196673527778,9.85274638888889,9.42750388888889,1.01473904505556,-0.596676244444445,6.22752791666667,8.62688005555556,-1.97478539166667,-2.2563715,1.93394341666667,0.933839236111111,8.83336944444445,7.35611125
32,12.7047361944444,12.5165679444444,1.52848544444444,1.94321299722222,2.01461216666667,2.26242652222222,6.60110644444444,5.58401694444444,3.34309186666667,3.40092480555555,-4.49465061111111,-6.58484494444444,6.07589422222222,4.69074294444444,1.36688066333333,1.940291675,-12.8739191666667,-11.8965334166667,9.83206,9.38904305555555,1.15653611944444,-0.437783805555556,6.34552152777778,8.74574963888889,-2.36189263888889,-2.647422875,2.06834813888889,1.09045401111111,9.03152277777778,7.60291266666667
33,12.7938501388889,12.6319042777778,1.22458928333333,1.63855678611111,1.66350663888889,1.88439488888889,5.34863562638889,4.37603058055556,3.1305655775,3.19584678833333,-4.61061722222222,-6.71772143333333,5.21936466666667,3.86034705555556,1.38645061944444,1.99616736111111,-12.6317511111111,-11.6596161488889,9.82031638888889,9.3553475,1.30018134444444,-0.257443833333333,6.44836333333333,8.85000041666667,-2.78718222222222,-3.07722530555556,2.20248966666667,1.26851164444444,9.24807805555556,7.86837763611111
34,12.8800153833333,12.7390377777778,0.947209083333333,1.36469697777778,1.28679372222222,1.47685631444444,4.14886044444444,3.21456702777778,2.93067166666667,3.00595778611111,-4.74847172222222,-6.86178781166667,4.46967108333333,3.1374865,1.41354496694444,2.0577566,-12.3580613055556,-11.3949856111111,9.82521861111111,9.32725583333333,1.45829951388889,-0.0523989666666667,6.53398319444444,8.94462516666667,-3.24370677777778,-3.54740608333333,2.34451075,1.46701595833333,9.48169361111111,8.14100747222222
35,12.9624823055556,12.8372941666667,0.697980833333333,1.12415226111111,0.884565277777778,1.04283783333333,3.00053472222222,2.09628641666667,2.74500747222222,2.83388430555556,-4.91607233333333,-7.02754888888889,3.82892380555556,2.51921672222222,1.443077125,2.11810106944444,-12.0469301388889,-11.08989625,9.84818055555556,9.30278277777778,1.64609005555556,0.180429777777778,6.60829163888889,9.03340697222222,-3.72760555555556,-4.05818516666667,2.50562669444444,1.68492244444444,9.72905222222222,8.41197002777778
36,13.0404495555556,12.9266958333333,0.477481894444444,0.916698075,0.45637965,0.584226166666667,1.90076031666667,1.01709627777778,2.57381843944444,2.67877961111111,-5.11507380555556,-7.21839099166667,3.29599652777778,1.99936116666667,1.47030964166667,2.17242856111111,-11.7004323055556,-10.7425261055556,9.88507694444444,9.27919138888889,1.87549697222222,0.443763889722222,6.6816625,9.12167722222222,-4.23991433333333,-4.60889916666667,2.69507513888889,1.92099898333333,9.98480583333333,8.67648411111111
37,13.1125151111111,13.0071569444444,0.285235483333333,0.739188972222222,0.00198256666666679,0.102308272222222,0.844775825,-0.026990138888889,2.41592756111111,2.53656673611111,-5.341245025,-7.43253686111111,2.86761511111111,1.57570191666667,1.49084604444444,2.21758043611111,-11.3253158333333,-10.3605652222222,9.92843833333333,9.25773166666667,2.15160269444444,0.739835111111111,6.76440716666667,9.22132527777778,-4.78604888888889,-5.19827638888889,2.91678427222222,2.17358200277778,10.2424608333333,8.92891408333333
38,13.1759648055556,13.0776688888889,0.119798819444445,0.587051886111111,-0.478078111111111,-0.401524983333333,-0.174320916666667,-1.0423355,2.26868323888889,2.40120455555556,-5.58594947222222,-7.66582908333333,2.5394603,1.24232407222222,1.50087971388889,2.25068938611111,-10.9308353611111,-9.95845877777778,9.96960777777778,9.23262,2.47409515,1.07180141944444,6.86424669444444,9.34910777777778,-5.37398472222222,-5.82911305555556,3.17049072222222,2.44568027777778,10.4956336111111,9.16240766666666
39,13.2277851666667,13.1364013888889,-0.0226401111111111,0.454684352777778,-0.982071805555556,-0.925417054861111,-1.16385261111111,-2.03478969444444,2.12606691666667,2.26461648444444,-5.83718601666667,-7.91063041666667,2.30749874722222,0.996157916666667,1.49762311944444,2.26910731111111,-10.5298886666667,-9.54528101388889,9.99970388888889,9.1950625,2.84136597805556,1.446737725,6.98762269444445,9.51118694444445,-6.01271555555556,-6.50919694444444,3.45506997222222,2.74413502777778,10.7384663888889,9.37155816666667
40,13.2572373888889,13.1811377777778,-0.136623638888889,0.336579702777778,-1.50660773333333,-1.46667011111111,-2.13852655925,-3.00515049722222,1.99269513888889,2.11855159722222,-6.08844047222222,-8.15975583333333,2.16854941666667,0.841793444444445,1.47677357222222,2.269933025,-10.1337287472222,-9.12594937777778,10.009635,9.13614111111111,3.25333013888889,1.86784472833333,7.14272897222222,9.70809111111111,-6.7118975,-7.2489775,3.77074433333333,3.07344216666667,10.9651897222222,9.55111305555555
41,13.2706380555556,13.2101377777778,-0.242499388888889,0.227696833333333,-2.04817236111111,-2.02242305555556,-3.09174913888889,-3.95078,1.8419585,1.95563845555556,-6.32217633333333,-8.40728811111111,2.12546390277778,0.786768538888889,1.43877657222222,2.24972969166667,-9.76613477777778,-8.71149872222222,9.98994083333333,9.04777277777778,3.711821,2.33458848916667,7.33990575,9.94730944444444,-7.48217888888889,-8.05996888888889,4.11970533333333,3.43603658333333,11.1693186111111,9.69515394444445
42,13.2623211111111,13.2220961111111,-0.341746108333333,0.122050388888889,-2.60164887777778,-2.58904909722222,-4.02633741666667,-4.86750008611111,1.67062922222222,1.76834275,-6.53660375,-8.64609655555556,2.18390865833333,0.840004333333333,1.37944852777778,2.20403239166667,-9.43559372222222,-8.31208847222222,9.93067236111111,8.92108083333334,4.21891880555556,2.84469289722222,7.58814859888889,10.2344338888889,-8.33570888888889,-8.95580055555556,4.50556344444445,3.83340805555556,11.3433025,9.79771736111111
43,13.2317649444444,13.2175358333333,-0.439499488888889,0.0142000811111111,-3.16097662777778,-3.16132972222222,-4.93580147222222,-5.74686155555556,1.47218187027778,1.55057823361111,-6.73220277777778,-8.87037194444444,2.35455189722222,1.01358640555556,1.29436158055556,2.12677502777778,-9.14409494166667,-7.93159436111111,9.82139216666667,8.74641177777778,4.77416366666667,3.39315935555556,7.89127805555556,10.5676447222222,-9.28669416666667,-9.95244444444444,4.93176822222222,4.2660875,11.4789947222222,9.85382936111111
44,13.1817041388889,13.1991305555556,-0.540500786111111,-0.098596725,-3.71859559444445,-3.73181213055556,-5.80762644444444,-6.57674938888889,1.24204748888889,1.29971721111111,-6.9126685,-9.07785961111111,2.65135953333333,1.32101877777778,1.17855898888889,2.01186801666667,-8.8868665,-7.572344875,9.65108027777778,8.51324333333334,5.37270001111111,3.9719545,8.24733783055556,10.9429366666667,-10.3519147222222,-11.0679313888889,5.40009126388889,4.73376527777778,11.5686338888889,9.86022369444444
45,13.1163251944444,13.1697336111111,-0.647627930555556,-0.216200058333333,-4.26543718888889,-4.29095189444444,-6.62712616388889,-7.34595511111111,0.979156968333333,1.0170393775,-7.08344902777778,-9.26840475,3.08910666111111,1.77472536111111,1.02715141666667,1.85465994722222,-8.65663455555556,-7.23530255555556,9.40777388888889,8.20969166666667,6.00478930555556,4.57001461111111,8.65072308333333,11.3542011111111,-11.5509366666667,-12.3224597222222,5.90985291666667,5.23497286111111,11.6059722222222,9.81478297222223
46,13.0392041944444,13.1314269444444,-0.761914016666667,-0.337721665,-4.79129866666667,-4.82801001944445,-7.38184693611111,-8.04629633333333,0.685205388888889,0.705520275,-7.25053527777778,-9.44387027777778,3.68080491666667,2.38485988611111,0.836347588888889,1.65226029444444,-8.44811438888889,-6.92087538888889,9.07825055555555,7.82212055555556,6.65620761111111,5.17369497222222,9.09554380555556,11.79444,-12.9056636111111,-13.7380230555556,6.45764397222222,5.76706752777778,11.58699,9.71681451944444
47,12.9518138611111,13.0842636111111,-0.884386811111111,-0.463608780555555,-5.28544769444444,-5.33190275,-8.06400822222222,-8.67338594444444,0.3617681,0.3671366,-7.42060777777778,-9.60901780555555,4.43633038888889,3.15856116666667,0.604478416666667,1.40428516666667,-8.26044561111111,-6.63685691666667,8.64774888888889,7.33479013888889,7.30917469444444,5.76739141666667,9.57848388888889,12.2639377777778,-14.4399030555556,-15.3377511111111,7.0374275,6.32618944444445,11.5101633333333,9.56790888888889
48,12.8536585138889,13.0255755555556,-1.01774988333333,-0.596801472222222,-5.73736463888889,-5.79169658333333,-8.66991505555556,-9.22665138888889,0.00825745833333318,0.00170978888888889,-7.60175583333333,-9.77096558333333,5.3625605,4.10055861111111,0.332457130555555,1.11232833333333,-8.09878301944444,-6.39881738888889,8.09928997222222,6.72916263888889,7.94260211111111,6.33349027777778,10.1007505555556,12.7708611111111,-16.1790905555556,-17.1464077777778,7.64082277777778,6.90697833333333,11.3769511111111,9.37089025
49,12.7434601666667,12.9513855555556,-1.16665959166667,-0.743077888888889,-6.13737891666667,-6.19681947222222,-9.19692494444445,-9.70619083333333,-0.377928694444444,-0.393005944444444,-7.80145361111111,-9.93696916666666,6.46501944444444,5.21510586111111,0.0237384222222222,0.779671138888889,-7.97713320277778,-6.22841483333333,7.41254511666667,5.98310455555556,8.53143827777778,6.84939361111111,10.6686297222222,13.3269563888889,-18.1508916666667,-19.1921083333333,8.25725972222222,7.5008325,11.1922991666667,9.12991508333333
50,12.6213578333333,12.85957,-1.33686693611111,-0.910280096666667,-6.47671438888889,-6.53697852777778,-9.63925677777778,-10.1070011111111,-0.799777755555556,-0.819694677777778,-8.02153694444444,-10.1096863055556,7.75037319444444,6.50875790277778,-0.315833416666667,0.410916222222222,-7.92273483333333,-6.15424880555556,6.56214825,5.07002833333333,9.04546863888889,7.28450461111111,11.2927713888889,13.943045,-20.3867916666667,-21.5083722222222,8.87431916666666,8.09467555555556,10.9645455555556,8.85077761111111
51,12.4907995,12.7533291666667,-1.53444643666667,-1.10688991666667,-6.74657519444444,-6.80171036111111,-9.98383,-10.4134955555556,-1.25858969444444,-1.27927966666667,-8.25362341666667,-10.2809598055556,9.22866858333333,7.99266772222222,-0.678306402777778,0.01214742,-7.97971783333333,-6.21874498611111,5.51618491666667,3.95963186111111,9.44807722222222,7.59826013888889,11.9872280555556,14.629805,-22.9237166666667,-24.1347944444444,9.4780025,8.66955416666667,10.7045335,8.54033558333333
